env,mode,series_id,mu,sd,n_dong_train
E1a,N1,E1_526,1.4325615916341725,0.2047141317574305,1612
E1a,N2,E1_526,,,1612
E1a,N0,E1_527,,,1612
E1a,N1,E1_527,3.7367577986529597,1.686884502356282,1612
E1a,N2,E1_527,,,1612
E1a,N0,E1_528,,,1612
E1a,N1,E1_528,1.0738560498641145,0.11590615281944276,1612
E1a,N2,E1_528,,,1612
E1a,N0,E1_529,,,1612
E1a,N1,E1_529,1.228374985229824,0.18276569094845518,1612
E1a,N2,E1_529,,,1612
E1a,N0,E1_532,,,1612
E1a,N1,E1_532,1.686133758714404,0.16898079659757537,1612
E1a,N2,E1_532,,,1612
E1a,N0,E1_542,,,1612
E1a,N1,E1_542,3.685870178208888,0.6825077057499205,1612
E1a,N2,E1_542,,,1612
E1a,N0,E1_543,,,1612
E1a,N1,E1_543,3.1035980148883375,2.1111276451314835,1612
E1a,N2,E1_543,,,1612
E1a,N0,E1_555,,,1612
E1a,N1,E1_555,2.0011080093741387,0.8740234422474172,1612
E1a,N2,E1_555,,,1612
E1a,N0,E1_561,,,1612
E1a,N1,E1_561,2.027964754779271,0.4548713078207824,1612
E1a,N2,E1_561,,,1612
E1a,N0,E1_57,,,1612
E1a,N1,E1_57,2.311989695581507,1.9316140024257,1612
E1a,N2,E1_57,,,1612
E1a,N0,E1_574,,,1612
E1a,N1,E1_574,1.7142679900744417,0.5306887955423909,1612
E1a,N2,E1_574,,,1612
E1a,N0,E1_582,,,1612
E1a,N1,E1_582,1.530073689751109,2.0034363428835156,1612
E1a,N2,E1_582,,,1612
E1a,N0,E1_583,,,1612
E1a,N1,E1_583,1.423795042839708,1.1477833978153356,1612
E1a,N2,E1_583,,,1612
E1a,N0,E1_597,,,1612
E1a,N1,E1_597,33.68566628264209,44.734808418482956,1612
E1a,N2,E1_597,,,1612
E1a,N0,E1_599,,,1612
E1a,N1,E1_599,33.67128751624719,44.79092962704566,1612
E1a,N2,E1_599,,,1612
E1a,N0,E1_600,,,1612
E1a,N1,E1_600,1.0840728268147621,0.1456810175698511,1612
E1a,N2,E1_600,,,1612
E1a,N0,E1_604,,,1612
E1a,N1,E1_604,7.248280751506559,20.368201075894817,1612
E1a,N2,E1_604,,,1612
E1a,N0,E1_607,,,1612
E1a,N1,E1_607,6.785394265232974,4.497837053830417,1612
E1a,N2,E1_607,,,1612
E1a,N0,E1_609,,,1612
E1a,N1,E1_609,45.08578664279269,40.52077036518008,1612
E1a,N2,E1_609,,,1612
E1a,N0,E1_610,,,1612
E1a,N1,E1_610,50.09703415897586,36.21295717726045,1612
E1a,N2,E1_610,,,1612
E1a,N0,E1_612,,,1612
E1a,N1,E1_612,41.07917521374408,39.05672810654735,1612
E1a,N2,E1_612,,,1612
E1a,N0,E1_613,,,1612
E1a,N1,E1_613,43.152294882536815,35.12832668520333,1612
E1a,N2,E1_613,,,1612
E1a,N0,E1_614,,,1612
E1a,N1,E1_614,48.806915391267125,35.89039648150566,1612
E1a,N2,E1_614,,,1612
E1a,N0,E1_615,,,1612
E1a,N1,E1_615,42.49515189111963,37.49413530791057,1612
E1a,N2,E1_615,,,1612
E1a,N0,E1_617,,,1612
E1a,N1,E1_617,41.50058409849042,40.121277009730335,1612
E1a,N2,E1_617,,,1612
E1a,N0,E1_618,,,1612
E1a,N1,E1_618,40.4257995868379,39.95369420927994,1612
E1a,N2,E1_618,,,1612
E1a,N0,E1_62,,,1612
E1a,N1,E1_62,4.742886683209264,0.9809205398301587,1612
E1a,N2,E1_62,,,1612
E1a,N0,E1_622,,,1612
E1a,N1,E1_622,45.08016106876994,32.990203032014236,1612
E1a,N2,E1_622,,,1612
E1a,N0,E1_623,,,1612
E1a,N1,E1_623,43.14702842520383,39.09416063032126,1612
E1a,N2,E1_623,,,1612
E1a,N0,E1_625,,,1612
E1a,N1,E1_625,43.40314432431368,40.953823950482324,1612
E1a,N2,E1_625,,,1612
E1a,N0,E1_627,,,1612
E1a,N1,E1_627,40.34907840255623,38.88561758644919,1612
E1a,N2,E1_627,,,1612
E1a,N0,E1_630,,,1612
E1a,N1,E1_630,38.07106104021427,37.90211842393496,1612
E1a,N2,E1_630,,,1612
E1a,N0,E1_633,,,1612
E1a,N1,E1_633,41.187483322009534,37.97628010392391,1612
E1a,N2,E1_633,,,1612
E1a,N0,E1_638,,,1612
E1a,N1,E1_638,40.38226938831778,33.298248275792716,1612
E1a,N2,E1_638,,,1612
E1a,N0,E1_639,,,1612
E1a,N1,E1_639,40.08891399818819,37.704290530354186,1612
E1a,N2,E1_639,,,1612
E1a,N0,E1_640,,,1612
E1a,N1,E1_640,39.93045548761275,38.58568979058617,1612
E1a,N2,E1_640,,,1612
E1a,N0,E1_641,,,1612
E1a,N1,E1_641,41.467067307692304,38.41364848270731,1612
E1a,N2,E1_641,,,1612
E1a,N0,E1_642,,,1612
E1a,N1,E1_642,51.16969233723267,37.80145920839469,1612
E1a,N2,E1_642,,,1612
E1a,N0,E1_646,,,1612
E1a,N1,E1_646,57.7433587749616,39.588037519515645,1612
E1a,N2,E1_646,,,1612
E1a,N0,E1_650,,,1612
E1a,N1,E1_650,36.03748648864576,39.42235194304054,1612
E1a,N2,E1_650,,,1612
E1a,N0,E1_654,,,1612
E1a,N1,E1_654,35.324935011225335,36.00950371188669,1612
E1a,N2,E1_654,,,1612
E1a,N0,E1_656,,,1612
E1a,N1,E1_656,50.68507030603806,0.411270141225004,1612
E1a,N2,E1_656,,,1612
E1a,N0,E1_657,,,1612
E1a,N1,E1_657,2.1014673033748714,0.48583701511679533,1612
E1a,N2,E1_657,,,1612
E1a,N0,E1_658,,,1612
E1a,N1,E1_658,1.5555938349285123,0.47521133652965114,1612
E1a,N2,E1_658,,,1612
E1a,N0,E1_661,,,1612
E1a,N1,E1_661,1.5840866123124187,0.34815210565942356,1612
E1a,N2,E1_661,,,1612
E1a,N0,E1_662,,,1612
E1a,N1,E1_662,1.7834012761432116,0.3090660314634417,1612
E1a,N2,E1_662,,,1612
E1a,N0,E1_664,,,1612
E1a,N1,E1_664,1.4453267162944583,0.2764765489396484,1612
E1a,N2,E1_664,,,1612
E1a,N0,E1_665,,,1612
E1a,N1,E1_665,1.2770264681555004,0.2839953344913332,1612
E1a,N2,E1_665,,,1612
E1a,N0,E1_675,,,1612
E1a,N1,E1_675,8.826993973768168,9.114754375094929,1612
E1a,N2,E1_675,,,1612
E1a,N0,E1_683,,,1612
E1a,N1,E1_683,2.5016456437827403,4.657548083676628,1612
E1a,N2,E1_683,,,1612
E1a,N0,E1_688,,,1612
E1a,N1,E1_688,2.972698068060971,2.802840516820275,1612
E1a,N2,E1_688,,,1612
E1a,N0,E1_689,,,1612
E1a,N1,E1_689,4.828680727874277,4.6765003537842444,1612
E1a,N2,E1_689,,,1612
E1a,N0,E1_69,,,1612
E1a,N1,E1_69,23.279622231917514,0.40897498609641203,1612
E1a,N2,E1_69,,,1612
E1a,N0,E1_696,,,1307
E1a,N1,E1_696,1.90300579298284,1.6466544717913234,1307
E1a,N2,E1_696,,,1307
E1a,N0,E1_699,,,1306
E1a,N1,E1_699,1.1416684897542475,1.855749514153782,1306
E1a,N2,E1_699,,,1306
E1a,N0,E1_70,,,1612
E1a,N1,E1_70,1.1724746407438713,0.616310524855606,1612
E1a,N2,E1_70,,,1612
E1a,N0,E1_703,,,1612
E1a,N1,E1_703,1.0945143566111306,0.2530335999212431,1612
E1a,N2,E1_703,,,1612
E1a,N0,E1_706,,,1612
E1a,N1,E1_706,0.9788753249438732,0.41008172749210237,1612
E1a,N2,E1_706,,,1612
E1a,N0,E1_709,,,1612
E1a,N1,E1_709,34.38263027295285,36.30749388953857,1612
E1a,N2,E1_709,,,1612
E1a,N0,E1_71,,,1612
E1a,N1,E1_71,1.3351146165662293,0.890593156453297,1612
E1a,N2,E1_71,,,1612
E1a,N0,E1_710,,,1612
E1a,N1,E1_710,38.30287021188076,32.24385367068083,1612
E1a,N2,E1_710,,,1612
E1a,N0,E1_713,,,1612
E1a,N1,E1_713,41.10316735063943,36.107343183280726,1612
E1a,N2,E1_713,,,1612
E1a,N0,E1_716,,,1612
E1a,N1,E1_716,35.79236751152074,34.53251433556475,1612
E1a,N2,E1_716,,,1612
E1a,N0,E1_718,,,1612
E1a,N1,E1_718,51.71148233486944,30.322571500636652,1612
E1a,N2,E1_718,,,1612
E1a,N0,E1_721,,,1612
E1a,N1,E1_721,15.739956280278863,1.5397117746658784,1612
E1a,N2,E1_721,,,1612
E1a,N0,E1_722,,,1612
E1a,N1,E1_722,2.0316706814690684,0.8022607051326461,1612
E1a,N2,E1_722,,,1612
E1a,N0,E1_723,,,1612
E1a,N1,E1_723,39.17249645515775,20.015604854832755,1612
E1a,N2,E1_723,,,1612
E1a,N0,E1_728,,,1612
E1a,N1,E1_728,3.551273278692634,0.27420657372558244,1612
E1a,N2,E1_728,,,1612
E1a,N0,E1_734,,,1612
E1a,N1,E1_734,5.0270676129081835,6.035959313986296,1612
E1a,N2,E1_734,,,1612
E1a,N0,E1_735,,,1612
E1a,N1,E1_735,16.80646828874186,21.30946094372566,1612
E1a,N2,E1_735,,,1612
E1a,N0,E1_738,,,1612
E1a,N1,E1_738,4.014971050454921,0.5611185345208496,1612
E1a,N2,E1_738,,,1612
E1a,N0,E1_74,,,1612
E1a,N1,E1_74,1.3189412737799835,0.46790611157356893,1612
E1a,N2,E1_74,,,1612
E1a,N0,E1_740,,,1612
E1a,N1,E1_740,2.414419199751861,0.04910439053379128,1612
E1a,N2,E1_740,,,1612
E1a,N0,E1_741,,,1612
E1a,N1,E1_741,2.945763913505849,0.5632206286825054,1612
E1a,N2,E1_741,,,1612
E1a,N0,E1_742,,,1612
E1a,N1,E1_742,1.005555432470755,0.11191314583321578,1612
E1a,N2,E1_742,,,1612
E1a,N0,E1_749,,,1612
E1a,N1,E1_749,1.6070040174878886,0.6545192945465095,1612
E1a,N2,E1_749,,,1612
E1a,N0,E1_75,,,1612
E1a,N1,E1_75,2.1872933466450832,0.6143482491440002,1612
E1a,N2,E1_75,,,1612
E1a,N0,E1_758,,,1612
E1a,N1,E1_758,1.8338177951081176,2.691924773489189,1612
E1a,N2,E1_758,,,1612
E1a,N0,E1_759,,,1612
E1a,N1,E1_759,1.0974713458584426,0.47508075372041003,1612
E1a,N2,E1_759,,,1612
E1a,N0,E1_760,,,1612
E1a,N1,E1_760,1.175475599669148,4.608952017518008,1612
E1a,N2,E1_760,,,1612
E1a,N0,E1_763,,,1612
E1a,N1,E1_763,19.726398664662465,0.24639600312493287,1612
E1a,N2,E1_763,,,1612
E1a,N0,E1_764,,,1612
E1a,N1,E1_764,2.368666548505258,0.33700663497482786,1612
E1a,N2,E1_764,,,1612
E1a,N0,E1_766,,,1612
E1a,N1,E1_766,4.710872141970933,0.48852114367537275,1612
E1a,N2,E1_766,,,1612
E1a,N0,E1_767,,,1612
E1a,N1,E1_767,19.58758123596833,0.41678382874759046,1612
E1a,N2,E1_767,,,1612
E1a,N0,E1_772,,,1612
E1a,N1,E1_772,3.7997562920950014,7.677686000184299,1612
E1a,N2,E1_772,,,1612
E1a,N0,E1_776,,,1612
E1a,N1,E1_776,6.114081885856081,2.521074878714861,1612
E1a,N2,E1_776,,,1612
E1a,N0,E1_790,,,1612
E1a,N1,E1_790,1.1597808105872622,0.17487979830917244,1612
E1a,N2,E1_790,,,1612
E1a,N0,E1_791,,,1612
E1a,N1,E1_791,1.254240517546969,0.2834242843528861,1612
E1a,N2,E1_791,,,1612
E1a,N0,E1_792,,,1612
E1a,N1,E1_792,1.3865901571546733,0.12473673637673967,1612
E1a,N2,E1_792,,,1612
E1a,N0,E1_794,,,1612
E1a,N1,E1_794,1.5574556156209383,0.13188595941551257,1612
E1a,N2,E1_794,,,1612
E1a,N0,E1_800,,,1612
E1a,N1,E1_800,1.4455334987593051,1.326401403627516,1612
E1a,N2,E1_800,,,1612
E1a,N0,E1_807,,,1612
E1a,N1,E1_807,1.7369261786600498,1.1964165535841356,1612
E1a,N2,E1_807,,,1612
E1a,N0,E1_812,,,1612
E1a,N1,E1_812,5.007236164889701,5.920767069351602,1612
E1a,N2,E1_812,,,1612
E1a,N0,E1_814,,,1612
E1a,N1,E1_814,1.2479580231596359,2.209114368579433,1612
E1a,N2,E1_814,,,1612
E1a,N0,E1_816,,,1612
E1a,N1,E1_816,1.9850858147229116,4.6377065690800645,1612
E1a,N2,E1_816,,,1612
E1a,N0,E1_818,,,1612
E1a,N1,E1_818,1.0617437054433023,1.3613134316913769,1612
E1a,N2,E1_818,,,1612
E1a,N0,E1_824,,,1612
E1a,N1,E1_824,4.914197227503678,12.39753188991255,1612
E1a,N2,E1_824,,,1612
E1a,N0,E1_828,,,1612
E1a,N1,E1_828,2.60403816613494,1.542338018922523,1612
E1a,N2,E1_828,,,1612
E1a,N0,E1_833,,,1612
E1a,N1,E1_833,5.6227807810469095,0.15826454512166846,1612
E1a,N2,E1_833,,,1612
E1a,N0,E1_834,,,1612
E1a,N1,E1_834,5.599358008616693,0.12936006898380595,1612
E1a,N2,E1_834,,,1612
E1a,N0,E1_836,,,1612
E1a,N1,E1_836,4.082685862524572,3.9148883626832545,1612
E1a,N2,E1_836,,,1612
E1a,N0,E1_843,,,1612
E1a,N1,E1_843,29.90597010516365,2.1140048871855917,1612
E1a,N2,E1_843,,,1612
E1a,N0,E1_845,,,1612
E1a,N1,E1_845,2.9198540706605223,2.750371124643715,1612
E1a,N2,E1_845,,,1612
E1a,N0,E1_846,,,1612
E1a,N1,E1_846,46.086896884477525,4.20036822463106,1612
E1a,N2,E1_846,,,1612
E1a,N0,E1_848,,,1612
E1a,N1,E1_848,1.729791624146463,6.842020091894441,1612
E1a,N2,E1_848,,,1612
E1a,N0,E1_85,,,1612
E1a,N1,E1_85,1.0467357910906299,0.37358068062452976,1612
E1a,N2,E1_85,,,1612
E1a,N0,E1_850,,,1612
E1a,N1,E1_850,5.2674961351372644,2.7517866689445794,1612
E1a,N2,E1_850,,,1612
E1a,N0,E1_853,,,1612
E1a,N1,E1_853,1.1642000472645633,1.8105976632759222,1612
E1a,N2,E1_853,,,1612
E1a,N0,E1_855,,,1612
E1a,N1,E1_855,8.07063018660413,14.676563409556849,1612
E1a,N2,E1_855,,,1612
E1a,N0,E1_858,,,1612
E1a,N1,E1_858,2.7429008233288634,3.8375636070435193,1612
E1a,N2,E1_858,,,1612
E1a,N0,E1_861,,,1612
E1a,N1,E1_861,3.652722009173622,0.5050034397707027,1612
E1a,N2,E1_861,,,1612
E1a,N0,E1_862,,,1612
E1a,N1,E1_862,1.0944241655780116,0.3802791571755648,1612
E1a,N2,E1_862,,,1612
E1a,N0,E1_865,,,1612
E1a,N1,E1_865,7.62876491787782,7.4322350903099155,1612
E1a,N2,E1_865,,,1612
E1a,N0,E1_868,,,1612
E1a,N1,E1_868,2.0722027558876195,2.185952368845305,1612
E1a,N2,E1_868,,,1612
E1a,N0,E1_871,,,1612
E1a,N1,E1_871,5.096635050915448,9.983888254172765,1612
E1a,N2,E1_871,,,1612
E1a,N0,E1_872,,,1612
E1a,N1,E1_872,5.256197565874985,5.375808544829112,1612
E1a,N2,E1_872,,,1612
E1a,N0,E1_875,,,1612
E1a,N1,E1_875,3.1427448895190833,2.0037901207833193,1612
E1a,N2,E1_875,,,1612
E1a,N0,E1_878,,,1612
E1a,N1,E1_878,1.9903255346803737,0.9857127605595645,1612
E1a,N2,E1_878,,,1612
E1a,N0,E1_879,,,1612
E1a,N1,E1_879,3.7129305506321635,2.836970841666361,1612
E1a,N2,E1_879,,,1612
E1a,N0,E1_882,,,1612
E1a,N1,E1_882,2.772246839182323,1.4668974073519074,1612
E1a,N2,E1_882,,,1612
E1a,N0,E1_883,,,1612
E1a,N1,E1_883,1.4183865865317478,6.1976841400997,1612
E1a,N2,E1_883,,,1612
E1a,N0,E1_890,,,1612
E1a,N1,E1_890,3.906910226869904,5.002456430001236,1612
E1a,N2,E1_890,,,1612
E1a,N0,E1_893,,,1612
E1a,N1,E1_893,1.9727342549923195,0.4730220446877611,1612
E1a,N2,E1_893,,,1612
E1a,N0,E1_895,,,1612
E1a,N1,E1_895,7.079631927212572,14.50508938777947,1612
E1a,N2,E1_895,,,1612
E1a,N0,E1_896,,,1612
E1a,N1,E1_896,3.5281433103703574,6.242451168793351,1612
E1a,N2,E1_896,,,1612
E1a,N0,E1_898,,,1612
E1a,N1,E1_898,1.1989247311827957,2.1558349186688512,1612
E1a,N2,E1_898,,,1612
E1a,N0,E1_901,,,1612
E1a,N1,E1_901,2.2382608430995528,2.155463412638987,1612
E1a,N2,E1_901,,,1612
E1a,N0,E1_903,,,1612
E1a,N1,E1_903,4.343066140848399,5.060311550283135,1612
E1a,N2,E1_903,,,1612
E1a,N0,E1_904,,,1612
E1a,N1,E1_904,1.2174849344204182,0.4810716603666422,1612
E1a,N2,E1_904,,,1612
E1a,N0,E1_909,,,1612
E1a,N1,E1_909,2.245051025277452,1.1131214020840252,1612
E1a,N2,E1_909,,,1612
E1a,N0,E1_911,,,1612
E1a,N1,E1_911,4.004673283705541,0.15624639345911828,1612
E1a,N2,E1_911,,,1612
E1a,N0,E1_923,,,1612
E1a,N1,E1_923,1.66498778998779,4.566658104302509,1612
E1a,N2,E1_923,,,1612
E1a,N0,E1_939,,,1612
E1a,N1,E1_939,7.777407538697862,4.61180094682883,1612
E1a,N2,E1_939,,,1612
E1a,N0,E1_941,,,1612
E1a,N1,E1_941,31.960090984284534,0.9554740874391935,1612
E1a,N2,E1_941,,,1612
E1a,N0,E1_942,,,1612
E1a,N1,E1_942,23.522270471464022,10.651154839475792,1612
E1a,N2,E1_942,,,1612
E1a,N0,E1_944,,,1612
E1a,N1,E1_944,2.1581693843790615,1.0087941666504607,1612
E1a,N2,E1_944,,,1612
E1a,N0,E1_949,,,1612
E1a,N1,E1_949,18.679114971050456,22.60211549064544,1612
E1a,N2,E1_949,,,1612
E1a,N0,E1_952,,,1612
E1a,N1,E1_952,17.568136299184687,24.84392943798238,1612
E1a,N2,E1_952,,,1612
E1a,N0,E1_958,,,1612
E1a,N1,E1_958,47.38663446768285,5.453963025266347,1612
E1a,N2,E1_958,,,1612
E1a,N0,E1_965,,,1612
E1a,N1,E1_965,7.305459057071961,14.121365325709888,1612
E1a,N2,E1_965,,,1612
E1a,N0,E1_969,,,1612
E1a,N1,E1_969,1.2744830438378825,0.9465250249875616,1612
E1a,N2,E1_969,,,1612
E1a,N0,E1_972,,,1612
E1a,N1,E1_972,7.908690033085195,3.9467706858586915,1612
E1a,N2,E1_972,,,1612
E1a,N0,E1_973,,,1612
E1a,N1,E1_973,15.061704682827513,21.14825088078943,1612
E1a,N2,E1_973,,,1612
E1a,N0,E1_974,,,1612
E1a,N1,E1_974,1.6114143920595534,0.8968986489415628,1612
E1a,N2,E1_974,,,1612
E1a,N0,E1_976,,,1612
E1a,N1,E1_976,6.295595533498759,14.412733774637713,1612
E1a,N2,E1_976,,,1612
E1a,N0,E1_979,,,1612
E1a,N1,E1_979,6.311414392059554,0.8846613379826381,1612
E1a,N2,E1_979,,,1612
E1a,N0,E1_98,,,1612
E1a,N1,E1_98,1.092740458466265,0.268920667774845,1612
E1a,N2,E1_98,,,1612
E1a,N0,E1_981,,,1612
E1a,N1,E1_981,3.4922249793217537,3.0198276079644164,1612
E1a,N2,E1_981,,,1612
E1a,N0,E1_983,,,1612
E1a,N1,E1_983,28.951612903225808,16.54910024635578,1612
E1a,N2,E1_983,,,1612
E1a,N0,E1_985,,,1612
E1a,N1,E1_985,2.1710504549214225,2.7049509900707127,1612
E1a,N2,E1_985,,,1612
E1a,N0,E1_986,,,1612
E1a,N1,E1_986,1.776985111662531,0.5033130685991567,1612
E1a,N2,E1_986,,,1612
E1a,N0,E1_989,,,1612
E1a,N1,E1_989,2.331306865177833,0.5086533370037664,1612
E1a,N2,E1_989,,,1612
E1a,N0,E1_990,,,1612
E1a,N1,E1_990,6.751033912324235,4.589150998020694,1612
E1a,N2,E1_990,,,1612
E1a,N0,E1_993,,,1612
E1a,N1,E1_993,13.314102564102566,1.3599427995020292,1612
E1a,N2,E1_993,,,1612
E1a,N0,E1_995,,,1612
E1a,N1,E1_995,4.241563275434243,5.42459141024103,1612
E1a,N2,E1_995,,,1612
E1a,N0,E1_996,,,1612
E1a,N1,E1_996,5.998500827129859,8.615464828763992,1612
E1a,N2,E1_996,,,1612
E1a,N0,E1_998,,,1612
E1a,N1,E1_998,49.08823407775021,3.746685700546097,1612
E1a,N2,E1_998,,,1612
E1g,N0,E1g_00,,,483
E1g,N1,E1g_00,14.245088238193826,14.451248336141393,483
E1g,N2,E1g_00,,,483
E1g,N0,E1g_01,,,1612
E1g,N1,E1g_01,10.063341620813704,6.869560684628122,1612
E1g,N2,E1g_01,,,1612
E1g,N0,E1g_02,,,1612
E1g,N1,E1g_02,14.595282046582449,8.659248186540898,1612
E1g,N2,E1g_02,,,1612
E1g,N0,E1g_03,,,1612
E1g,N1,E1g_03,14.142470768478834,8.668983824939074,1612
E1g,N2,E1g_03,,,1612
E1g,N0,E1g_04,,,1612
E1g,N1,E1g_04,11.680313701669162,9.272574466140671,1612
E1g,N2,E1g_04,,,1612
E1g,N0,E1g_05,,,1612
E1g,N1,E1g_05,2.3771433508592317,2.0672884248082286,1612
E1g,N2,E1g_05,,,1612
E1g,N0,E1g_06,,,1612
E1g,N1,E1g_06,8.940625812359682,1.520154683243989,1612
E1g,N2,E1g_06,,,1612
E1g,N0,E1g_07,,,1612
E1g,N1,E1g_07,16.2188914428985,11.323647481864946,1612
E1g,N2,E1g_07,,,1612
E1g,N0,E1g_08,,,1612
E1g,N1,E1g_08,10.469497681977522,14.747555982520353,1612
E1g,N2,E1g_08,,,1612
E1g,N0,E1g_09,,,1612
E1g,N1,E1g_09,1.294357714246052,0.9268146680681786,1612
E1g,N2,E1g_09,,,1612
E1g,N0,E1g_10,,,1612
E1g,N1,E1g_10,1.7308236325295878,0.753156936743577,1612
E1g,N2,E1g_10,,,1612
E1g,N0,E1g_11,,,1612
E1g,N1,E1g_11,9.851200934611294,6.581299839027863,1612
E1g,N2,E1g_11,,,1612
E1g,N0,E1g_12,,,1612
E1g,N1,E1g_12,8.73306635637591,8.83576345995157,1612
E1g,N2,E1g_12,,,1612
E1g,N0,E1g_13,,,1612
E1g,N1,E1g_13,16.853707166489425,8.420106242161884,1612
E1g,N2,E1g_13,,,1612
E1g,N0,E1g_14,,,479
E1g,N1,E1g_14,30.437719620903334,17.532480132063117,479
E1g,N2,E1g_14,,,479
E1g,N0,E1g_15,,,1612
E1g,N1,E1g_15,2.9527232512111548,2.149059864291357,1612
E1g,N2,E1g_15,,,1612
E1g,N0,E1g_16,,,1612
E1g,N1,E1g_16,1.6672566126319226,0.19083838635935677,1612
E1g,N2,E1g_16,,,1612
E1g,N0,E1g_17,,,469
E1g,N1,E1g_17,31.53334468658562,14.413565086854074,469
E1g,N2,E1g_17,,,469
E1g,N0,E1g_18,,,1612
E1g,N1,E1g_18,2.094023852491594,1.193928892608613,1612
E1g,N2,E1g_18,,,1612
E1g,N0,E1g_19,,,1612
E1g,N1,E1g_19,7.840775393960877,4.722325247040291,1612
E1g,N2,E1g_19,,,1612
E1g,N0,E1g_20,,,472
E1g,N1,E1g_20,30.160052839991927,18.36535111627445,472
E1g,N2,E1g_20,,,472
E1g,N0,E1g_21,,,1612
E1g,N1,E1g_21,13.443572872020454,7.530691839402822,1612
E1g,N2,E1g_21,,,1612
E1g,N0,E1g_22,,,1612
E1g,N1,E1g_22,6.252135627589257,7.5446091028014415,1612
E1g,N2,E1g_22,,,1612
E1g,N0,E1g_23,,,1612
E1g,N1,E1g_23,13.042789643152547,2.628898078141967,1612
E1g,N2,E1g_23,,,1612
E1g,N0,E1g_24,,,1612
E1g,N1,E1g_24,2.897316986329083,2.3957576003942047,1612
E1g,N2,E1g_24,,,1612
E1g,N0,E1g_25,,,1612
E1g,N1,E1g_25,10.45236314201032,7.736480025457212,1612
E1g,N2,E1g_25,,,1612
E1g,N0,E1g_26,,,1612
E1g,N1,E1g_26,14.421364064363056,8.627601329265783,1612
E1g,N2,E1g_26,,,1612
E1g,N0,E1g_27,,,1612
E1g,N1,E1g_27,13.398782427250168,9.604385998763279,1612
E1g,N2,E1g_27,,,1612
E1g,N0,E1g_28,,,1612
E1g,N1,E1g_28,11.053185040765687,9.151303944374948,1612
E1g,N2,E1g_28,,,1612
E1g,N0,E1g_29,,,1612
E1g,N1,E1g_29,11.770925686355278,8.483455233683834,1612
E1g,N2,E1g_29,,,1612
E1g,N0,E1g_30,,,472
E1g,N1,E1g_30,10.17311188458434,8.228274423275973,472
E1g,N2,E1g_30,,,472
E1g,N0,E1g_31,,,1612
E1g,N1,E1g_31,16.658834003138438,11.412340861365937,1612
E1g,N2,E1g_31,,,1612
E1g,N0,E1g_32,,,1612
E1g,N1,E1g_32,33.20934511785086,17.557663365278955,1612
E1g,N2,E1g_32,,,1612
E1g,N0,E1g_33,,,1612
E1g,N1,E1g_33,13.03011928148017,9.373325916000546,1612
E1g,N2,E1g_33,,,1612
E1g,N0,E1g_34,,,1612
E1g,N1,E1g_34,4.441476365514827,1.9319975444039876,1612
E1g,N2,E1g_34,,,1612
E1g,N0,E1g_35,,,1612
E1g,N1,E1g_35,10.558738908940521,7.319690368984998,1612
E1g,N2,E1g_35,,,1612
E1g,N0,E1g_36,,,1612
E1g,N1,E1g_36,11.902722220913908,7.970122742360825,1612
E1g,N2,E1g_36,,,1612
E1g,N0,E1g_37,,,1612
E1g,N1,E1g_37,20.343811973197056,12.124589561303539,1612
E1g,N2,E1g_37,,,1612
E1g,N0,E1g_38,,,1612
E1g,N1,E1g_38,21.190120668981557,16.02699519606208,1612
E1g,N2,E1g_38,,,1612
E1g,N0,E1g_39,,,1612
E1g,N1,E1g_39,2.3727607338897663,1.9091570342354192,1612
E1g,N2,E1g_39,,,1612
E1g,N0,E1g_40,,,1612
E1g,N1,E1g_40,10.096991758241758,6.39685894870727,1612
E1g,N2,E1g_40,,,1612
E1g,N0,E1g_41,,,1612
E1g,N1,E1g_41,26.27709480483674,10.541149616909259,1612
E1g,N2,E1g_41,,,1612
E1g,N0,E1g_42,,,1612
E1g,N1,E1g_42,30.13162435553487,10.410673518272564,1612
E1g,N2,E1g_42,,,1612
E1g,N0,E1g_43,,,1612
E1g,N1,E1g_43,4.245981330497459,2.363877510344259,1612
E1g,N2,E1g_43,,,1612
E1g,N0,E1g_44,,,1612
E1g,N1,E1g_44,6.037165345682714,6.644048470209805,1612
E1g,N2,E1g_44,,,1612
E1g,N0,E1g_45,,,1612
E1g,N1,E1g_45,2.3722736000558577,3.6649294301221405,1612
E1g,N2,E1g_45,,,1612
E1g,N0,E1g_46,,,1612
E1g,N1,E1g_46,13.169696369550975,0.9083814466794696,1612
E1g,N2,E1g_46,,,1612
E1g,N0,E1g_47,,,1257
E1g,N1,E1g_47,24.70588665378641,18.032529129894428,1257
E1g,N2,E1g_47,,,1257
E1g,N0,E1g_48,,,1612
E1g,N1,E1g_48,16.51489985820631,9.105372304262712,1612
E1g,N2,E1g_48,,,1612
E1g,N0,E1g_49,,,1612
E1g,N1,E1g_49,11.535070123046237,7.704070549350609,1612
E1g,N2,E1g_49,,,1612
E1g,N0,E1g_50,,,1612
E1g,N1,E1g_50,10.538478220239233,9.17355928779132,1612
E1g,N2,E1g_50,,,1612
E1g,N0,E1g_51,,,1612
E1g,N1,E1g_51,21.994018308080804,12.165918868205182,1612
E1g,N2,E1g_51,,,1612
E1g,N0,E1g_52,,,1612
E1g,N1,E1g_52,10.8520148016961,2.7540067624309765,1612
E1g,N2,E1g_52,,,1612
E1g,N0,E1g_53,,,1612
E1g,N1,E1g_53,10.327512718016752,7.998463661221685,1612
